,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
592,US,52082261,R3FAFI6Q0YL37W,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,1,30,35,N,Y,BEWARE! Gross yellow water from brand new filter!,"Watch out! I just moved into a new place and wasn't sure how old the water filter was. I purchased this to replace the HDX model in the fridge. I ran a few gallons through it, then we noticed a day later that our water was yellow and there was buildup in the bottom of a water bottle we had filled. We thought maybe it had been that way since moving in since this was a brand new filter - then I looked in the ice maker where you can clearly see the new ice from this filter is yellow and disgusting. No idea what that yellow is but it absolutely came from this filter, which was new in box and fully sealed. Gross!",8/26/15,NEGATIVE
593,US,21199342,R35ENBACZNSZDG,B00SNKU7VQ,197365398,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,2,0,1,N,Y,Dont know without testing? But tastes funny.,"It works, but honestly I don't know how well. The water tastes different then the OEM made by whirlpool. Also, the water comes out faster, which tells me it's probably not filtering it as well. Without actually having the water tested, I can't know for sure. I wouldn't buy again, as I would trust Whirlpools better.",8/26/15,NEGATIVE
594,US,37124269,R1GYLEQEC1JAI,B00J5CA1T4,929490307,(4-Pack) - GE RPWF Compatible Refrigerator Water and Ice Filter by Zuma Filters,Major Appliances,4,0,0,N,Y,"Good seller, would buy from them again","Works but not for the fridges with the RFID. Bummer. I took the RFID from the expired filter and after a couple of tries got it placed in the right spot to be able to use the Zuma Filter. We'll see how far the indicator runs, so far it's showing -38 days on the GE fridge. Good seller, would buy from them again.",8/26/15,MIXED
595,US,45165704,R2UIAQJFGP1PS5,B0002Z1F2A,127947784,Broan 99020272 Range Hood Ducted Motor Fan Blade,Major Appliances,3,0,0,N,Y,Three Stars,works just fine.,8/26/15,POSITIVE
596,US,13637330,R3J45FFWSVEBNF,B00O2N3JDG,960251524,Danby products,Major Appliances,5,0,0,N,Y,very happy with this refrigerator,"very happy with this refrigerator , good energy savings, keeps everything very cold , good thermostat control , worth every penny I paid for it",8/26/15,POSITIVE
597,US,48180459,R3PBI5KN4VFIT0,B00FRJ5EWS,137548022,2016 Life Water Ionizer Next Generation M9 Counter-top,Major Appliances,5,0,0,N,N,Since using it we have we have lost weight and have better health then before our purchase,"My husband and I purchased our M9 in January of this year.  Since using it we have we have lost weight and have better health then before our purchase. We would recommend Life Ionizer to anyone looking to be better hydrated and have better health.<br /><br />T & B Green, Maryland",8/26/15,POSITIVE
598,US,26082080,R1P4KINJZCWKRQ,B00O2MV754,156408111,"Danby DCR044A2BSLDD Designer Compact Refrigerator/Freezer, 4.4 Cubic Feet, Black/Spotless Steel",Major Appliances,5,1,1,N,Y,its good because its small enough to put in the corner ...,"its good because its small enough to put in the corner of my room, AND it keeps all of the beer cool",8/26/15,POSITIVE
599,US,14790226,R16D0G8Z0XULLB,B00SNKU7VQ,197365398,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,4,1,1,N,Y,"So far, so good.","So far so good. The directional markings on this filter are different from my original filter but other than that, they seem to be the same. It's been three days and it sounds like there is still some air in my line when I use the water dispenser. I followed the instructions so I'm not sure why the sound is there. I'll give it another day or two.",8/26/15,POSITIVE
600,US,10796386,R13AYERNURC0U3,B00LKKITI4,152429430,"NEW Part # 5300622034, AP2135128, 351, AH451032, EA451032, PS451032 - Replacement Electric Dryer Restring Heating Coil for Frigidiare Electrolux Gibson Westinghouse Dryers (Works with Heater Housing , 131553900, AP2107129, 131475400, 131505700, 407685, AH418120, EA418120, PS418120)",Major Appliances,5,0,0,N,Y,Five Stars,Works as expected,8/26/15,POSITIVE
601,US,30544371,R28OO4367CW0IO,B00KY5V4M4,873314434,Panda Small Compact Portable Washing Machine with Spin Dryer,Major Appliances,5,4,4,N,Y,This was an awesome buy. I lived in an apartment without laundry ...,"This was an awesome buy. I lived in an apartment without laundry but didn't want to spend my weekends and evenings going to the laundromat. I washed everything in this, including bed sheets! I never had a problem with it. Sometimes things would come out wrinkly and you definitely need to hang stuff to dry, but it sure beats the alternative!",8/26/15,POSITIVE
602,US,42366271,R3I2SOLEKWK6L9,B00MVVITCC,167291254,"Midea WHS-258C1 Single Door Chest Freezer, 7.0 Cubic Feet, White",Major Appliances,1,9,10,N,Y,One Star,Frost from the very beginning in where the hinges are on the back of the lid.  Cheap junk.,8/26/15,NEGATIVE
603,US,3224455,R28JSNKQ1CMLTO,B00J9NC4US,716885620,Sharp Microwave / Convection Ceramic Tray for R1870 Series,Major Appliances,5,0,0,N,Y,Five Stars,Excellent,8/26/15,POSITIVE
604,US,46013049,R2XZMELNNQT8ML,B00EQC3D3O,310489666,Professional-Grade Ozone Ionic Laundry Purifier,Major Appliances,5,0,1,N,N,Pleasantly surprised after every use!,"I am still in disbelief that this actually works as it says! I have had it for a couple of months now, and am astonished that my clothes come out cool and sanitized. The savings on laundry detergent alone justify the purchase.<br />I locational he still use bleach and fabric softener, but do not have to. If you are the type of person who likes your clothes smelling fresh or like flowers or linens, this isn't for you. But if you are OK with your clothes smelling like clothes and nothing else, and this is perfect! They smell like they do when they come from the store. I have found the need for stain removal has decreased as well. Loving it!",8/26/15,POSITIVE
605,US,27008364,R1Q1UW3N2TS4P1,B00DYJNNWQ,779409171,"Luma Comfort IM200SS Portable Clear Ice Maker, 28-Pound",Major Appliances,1,0,1,N,Y,Amazon did another great job on the defective item,"Unit had a plumbing or pump problem, returned for replacement. Amazon did another great job on the defective item.",8/26/15,NEGATIVE
606,US,21737233,R3CQN4FEDHHZTV,B004SUXZ5U,682359522,Avanti 12-Bottle Thermoelectric Counter Top Wine Cooler,Major Appliances,5,0,0,N,Y,I couldn't ask for a better wine fridge,"I couldn't ask for a better wine fridge!  It is very quiet; it has a space-saving design (tall and slim); it offers vertical storage of 4 bottles so you can salvage an opened bottle of wine; it looks elegant, not cheap.  I have had this for about two month and so far it works great.",8/26/15,POSITIVE
607,US,27344689,RZAGK399HER1Z,B00SNKU7VQ,197365398,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,5,1,1,N,Y,Great Choice,Easy installation.  The flushing process was quick and painless as well. Very clean taste. No more overpriced KitchenAid/Whirlpool sponsored filters for me.,8/26/15,POSITIVE
608,US,17764708,RT9ZGJ5PIT1OO,B00SNKU7VQ,197365398,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,1,1,1,N,Y,Terrible water and ice.,This water filter is terrible..the water tastes bad after using a couple weeks and the ice has debris of some sort in it..I would give it a minus if I could.,8/26/15,NEGATIVE
609,US,48312567,R3GVYXFOLDRZAB,B006LZQZPW,485798707,"Defrost Heater for General Electric Hotpoint Wr51x10055 (1, Defrost)",Major Appliances,5,0,0,N,Y,Exact Fit!,Perfect match for my fridge! Worked great! Speedy shipping! Very impressed! Let me know if this was helpful please!,8/26/15,POSITIVE
610,US,17937736,R1S0ST8OH6JWTZ,B00FAB7RG4,689056391,"Blue Ocean 30"" RH2790 Stainless Steel Wall Mount Kitchen Range Hood",Major Appliances,4,1,1,N,Y,Four Stars,Easy to use and looks modern.  It is quiet and works well.,8/26/15,POSITIVE
611,US,15804360,RDJ9PRKN24GND,B00IY7BNUW,874236579,Avalon Bay Portable Ice Maker,Major Appliances,3,0,1,N,Y,"first one died after 4 days of use, a ...","first one died after 4 days of use, a replacement was received very quickly, it is ok, it tends to say full and stop making ice too soon and it is very noisy compared to one i had previously..",8/26/15,NEGATIVE
612,US,49324980,R3VTXFY9PBNBEU,B001BQD4BY,822106058,Maryland Plastics 06-0976 9-Inch Black Plastic Plate Holder,Major Appliances,5,1,1,N,Y,Great for what they are,Just wanted these for eating on paper plates in the house so we could use one plate instead of a few for sturdiness. They work just fine for that. They aren't fancy or high-end but for my husband and I they are just fine. I cannot say that I feel love for them (haha!) but I didn't see any reason not to give them five stars.,8/26/15,POSITIVE
613,US,21306954,ROJJVP0J41JZE,B00CZBX6VM,532954435,"OEM FSP Genuine Whirlpool Kenmore Maytag Roper Estate Clothes Dryer Motor & Pulley Part # 279827, W10448892",Major Appliances,4,0,0,N,Y,Dryer motor replacement,"Not an &#34;exact&#34; replacement, there's been a few changes since 1992. After some trouble with the rewire, the instructions were blurry..<br /><br />it works like a charm. Don't think I'll be replacing it for another 20 years. or so.",8/26/15,NEGATIVE
614,US,49734364,RLZ3KOZG4JOQM,B00A798QM8,948403287,"KOBE CH2230SQB 720 CFM Stainless Steel Under Cabinet Range Hood from the CH-122 SQB Series, Stainless Steel",Major Appliances,3,0,0,N,Y,Not as good as I thought.,"The package arrived undamaged; the unit checked out fine.  The unit came with a DVD and an 1 page instruction book.  Why a DVD i cannot explain.  I found the same info online.  The directions however did not mention where to attach the screws, nor were there any screws for mounting.  The knock outs for the mounting screws, ( provide your own, without any mention of it in the literature) did not knock out, but needed to be drilled out.  The collar extension for the 6 in round duct is made from flimsy poly plastic and attached with two screws on a hooking lip.  That was a poor design, as I had to remove the vent hood 2 times, because it separated from the top of the fan twice, while installing the duct work.  Aluminum duct tape was the fix.  ( There is irony here because there is a lot of precautionary mention of fire and sealed duct work in the literature, but they supply a milk jug poly material for the extension collar ! )  There was no template for mounting, I called tech support ( they did answer the phone without too much hold time, a bonus )  We discussed and joked about the lack of info provided, from China.  I was directed to the same video I found online.  From there it was simple.  The unit is light, but two people make install easy, especially when drilling the screws into the cabinet. I used  #10  1 1/2&#34; stainless screws with washers on 2 of the screws.  ( no room on the other 2 screws for washers).  The unit is quite solid and level.  The electrical wires are a bit short, but workable. Tech support advises hardwiring the unit, because of the fact that using a plug could max out the 15 amp service of kitchen GFCI's.  ( Again, more irony, because the power for the hardwiring comes from a 15 amp service from the kitchen GFCI's )  None the less, i opted for the plug in, with no problems.  The unit is fairly quiet.  Again this is subjective, because acoustics are different in each kitchen.  The unit, however does evacuate smoke for most cooking, but VERYPOORLY for the self cleaning feature of the range.  There is a mild increase in draw, as well as an increase in sound,  without the stainless grilles.  The grilles do catch grease, but they are flimsy and easily twist upon removal and insertion.  The  LED lights do a good job illuminating the stove.  We have a black stove with black 20x20 tiles on the black splash, and the added light is helpful.  Opening a window a few inches will help with the necessary make up air needed to ensure maximum air flow.  The controls are hard to see/use, and are not back lit.  To use them, I have  to duck down and look up under the lip of the vent hood. I imagine with time we'll memorize the button functions.  In summary, the unit works, but there are several things which took away from the perceived value of this unit.  Update:  After having this product for a couple of years, It is obvious that the draw is not near the rated CFM.  I personally installed the ducting and calculated the measurements per industry code.  Smoke will plume around the unit when cooking.  Frequently at greasy film is on top of the unit, telling me that it does not work as it should.",8/26/15,MIXED
615,US,14128702,RQX4QRW8UB8W3,B004VBHTV2,519023537,"Spt Portable Ice Maker, Silver",Major Appliances,1,0,1,N,Y,AMAZON VERY HELPFUL,DID NOT WORK BUT TWO DAYS. AMAZON VERY UNDERSTANDING. WE RETURNED IT WITH NO PROBLEMS. STILL LOOKING FOR A GOOD ONE TO BUY,8/26/15,POSITIVE
616,US,36273878,RAB9KGTOSLZ4B,B00H3ZH7CO,457548120,"Zappbo¬Æ - MORE FOR LESS 4 X 2.5"" Huge Perfect Ice Balls Value for Money Best Silicone Ice Sphere Maker and Ice Ball Mold for Cocktail,Bourbon,Scotch,Punch,Block,Bottle,Bullets,Candle,Diamond,Bowl,Fred,Guitar,Gun,Luge,Plane,Plastic,Rectangle,Ring,Shot,Skull,Square,Trek,Wars,Swan,Titanic,Cooler,Woman,Stones,Rocks,Chiller,Sculpture,Stick,Coaster,Stainless,Steel,Soapstone,Beer,Muddler",Major Appliances,5,0,0,N,Y,Five Stars,Perfect,8/26/15,POSITIVE
617,US,42601067,R1O3XG7BOG1B5X,B00074TBC2,474687737,Broan 30-Inch Allure Range Hood,Major Appliances,1,0,0,N,Y,There is no light in my kitchen!,Not happy at all with this.  I installed it close to thanksgiving and by march the lights stopped working.  I still have to contact them to figure out what the issue is.  For whatever reason the fan still works.,8/26/15,NEGATIVE
618,US,12726701,R2P7JMRPKZIIOV,B001E6LAM6,535140186,Broan 883001 Under-Cabinet Range Hood,Major Appliances,5,1,1,N,Y,easy to install,"attractive, functional, easy to install.<br /><br />Broan 884823 Under Cabinet 48-Inch Range Hood,...",8/26/15,POSITIVE
619,US,52657460,RKOJ8EVQ6VAYB,B001BVZ66K,797799223,Magic Chef 44 Bottle Stainless Dual Zone Wine & Beverage Cooler MCWBC77DZC,Major Appliances,1,6,9,N,N,Looks great. Worked for only a few weeks. Too bad - really liked the look and price.,"Pros<br />This unit looks great and the handle was a close match for some of my wolf ovens.  I liked the dual zone functionality and the digital readout for the temperature setting and current temp. You can also adjust the height slightly by screwing the feet in our out.<br /><br />It was quiet enough - though not completely silent. A potential concern for me.<br /><br />Can occasionally be found on Home Depot site for $400.<br /><br />Cons<br />I had this unit for about a month. I had 52 degrees on the top and 38 on the bottom. It took about 2 days to reach temperature being full. (During a hot and Humid few weeks in August with no A/C in MA) After about 3 weeks the unit could not hold the temperature on the bottom.  I decided to return it.  After emptying the unit, I noticed a soda can had burst from being frozen. Also the fan was completely frozen in ice. Obviously keeping a low temperature in the bottom in a hot humid climate is problematic.<br /><br />Also - the LED lights never worked.<br /><br />The shelves - do not slide out.  Hard to access the stuff in the back.",8/26/15,POSITIVE
