,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
1189,US,36744226,R3QNOR0K43XLWB,B002UYSHMM,429051224,Haier HLP21N Pulsator 1-Cubic-Foot Portable Washer,Major Appliances,5,41,41,N,N,Great Washer for baby clothes but use a wrench to tighten connectors!,"This is great, quiet machine that washes relatively quick and offers lots of easy-to-use user options for how you want your clothing to be washed. It is narrow and fits thru our 19 inch wide linen closet door where we store it.<br /><br />MEASUREMENT NOTE: The machine is around 17&#34; wide but the outlet drain hose does stick out the side and extra inch and half (so you have to add about 2 inches to the over width). The good thing here is that you have the option to switch the outlet drain hose to either the left or right side of the machine. You will also have to acknowledge that the inlet hose sticks up at the back and adds an extra 3 to 4 inches to the height (see the pictures I posted up).<br /><br />We had big leakage out the back and at the inlet connector during the first wash but once a proper wrench was used to tighten connectors with  thread seal tape there was no more leakage. We are only using this for our newborn clothes and burp clothes. This is a slight and most delicate machine so if you plan on washing heavy denim jeans, winter coats and shoes or you are using it every day then dont expect a long life out of this machine.<br /><br />The added BONUS is the spin cycle takes about 80% to 90% of the water out the clothes so you dont really need to buy a Dryer if you can spare 8 hours for line dry. Again we are only washing baby clothes so if you are washing heavy fabrics expect different results.<br /><br />Over all for the price this is a great product..",8/21/15,POSITIVE
1190,US,22573065,R28NJZED7GRADT,B004MX8XO6,451436203,SPT Countertop Dishwasher,Major Appliances,4,0,0,N,Y,Four Stars,Working great so far. I think I like this dishwasher.,8/21/15,POSITIVE
1191,US,35045259,R35D364SHEMR0H,B00JF7ZUQS,210381684,"Kenmore 46 9991, 469996, GE MWF compatible water filter",Major Appliances,5,0,0,N,Y,Five Stars,Great product for the money!,8/21/15,POSITIVE
1192,US,146516,R23ICNHEI14KO3,B000HZZC2Y,865297325,Broan 36W in. Ventless Under Cabinet Range Hood,Major Appliances,5,0,0,N,Y,Five Stars,Great price and excellent selection,8/21/15,POSITIVE
1193,US,41300421,R262O50QM4EO0J,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,1,1,N,Y,Five Stars,Works great!,8/21/15,POSITIVE
1194,US,13087043,R19JTM81M7CE4Y,B001DPQWD0,706372125,Whirlpool Part Number 2192515: Shelf,Major Appliances,5,0,0,N,Y,Five Stars,Fits perfectly for half the price!,8/21/15,POSITIVE
1195,US,35367686,R2T5DY0JDD3L82,B00AN9CSL2,138724568,"Enjoy this Special Deal with NuWave PIC GOLD 1500 Watts- Induction Cooktop With Healthy Ceramic 9"" Fry Pan",Major Appliances,5,0,0,N,Y,Love this,This is so much better than my cooktop stove.  Love this and really recommend this and also recommend Nuwave cookware to cook on this.,8/21/15,POSITIVE
1196,US,15280497,R30BXIN4996PEK,B00CY31848,662875850,"Bosch SHP65TL5UC 500 Series 24"" Dishwasher with Flush Handle 16 Place Settings 44 dBA Sound RackMatic Delay Start Express Cycle Leak Protection InfoLight and Energy Star Rating in Stainless",Major Appliances,1,1,4,N,N,"Don't buy, it doesn't dry well, leaves spots ...","Don't buy, it doesn't dry well, leaves spots even with rinse aid, leaves suds on dishes. Getting a new dishwasher after less than one year",8/21/15,NEGATIVE
1197,US,25065639,R2DF5343M8LFR7,B0052FXC9Y,102972272,Danby DDW611WLED Countertop Dishwasher - White,Major Appliances,4,1,1,N,Y,Four Stars,Great for my kid in college living off campus. holds 6 settings.,8/21/15,POSITIVE
1198,US,20603616,R3CQ6IIQSUKOIN,B00XYVEFHG,236335295,Electric Mini Portable Compact Washing Machine Wash Cycle 5.5LBS Capacity RV Apartment Home Dorm,Major Appliances,1,0,0,N,Y,One Star,Not worth the plastic its made with.,8/21/15,NEGATIVE
1199,US,43142717,R1NXN5ZI0P91LV,B000N4NO4C,624858020,EdgeStar Portable Stainless Steel Ice Maker,Major Appliances,5,0,0,N,Y,Five Stars,I LOVE THIS ICE MAKER. MY DAUGHTER HAS REQUESTED ONE FOR HER BIRTHDAY GIFT!,8/21/15,POSITIVE
1200,US,11745049,R3C6VDBA847WN7,B009Z27DS6,331451176,Metalfrio - MSC-66C - Curved Glass Chest Freezer 15.3 Cu Ft,Major Appliances,5,0,1,N,Y,Five Stars,Works great and easy to set up,8/21/15,POSITIVE
1201,US,52833781,R2Q5P2XNBXDSRX,B00MMRFNNS,15863983,"Midea WHS-65LSS1 Compact Single Reversible Door Refrigerator and Freezer, 1.6 Cubic Feet, Stainless Steel",Major Appliances,5,0,0,N,Y,Great Fridge,Great little fridge for nursing home resident.  Reversible door a must so it will fit anywhere,8/21/15,POSITIVE
1202,US,48290862,R20MDAWDOTPRC7,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,4,0,0,N,Y,I liked it but the taste of water is not the ...,I liked it but the taste of water is not the same as with GE filter. Easy to Install.<br /><br />Good Price........,8/21/15,POSITIVE
1203,US,113520,R3UN2IRLJTEMG0,B00CDWTQKI,855136348,"The Laundry Alternative Nina Soft Spin Dryer, Ventless Portable Electric Dryer. 3 Year Warranty, 127V, 60 Hz",Major Appliances,5,0,0,N,Y,I love this thing,"I love this thing. Once you get used to how it works and how it should be loaded, it's easy and saves a lot on gas/electric. I use it for everyday laundry, not for big stuff like blankets--it won't entirely replace your dryer.",8/21/15,POSITIVE
1204,US,539155,R3GRTLXLLAD8KX,B00IFHPNZ2,214081842,3.6 cu. ft. High Efficiency Top Load Washer,Major Appliances,5,1,7,N,N,Five Stars,"Super beautiful appearance, enjoy!Haier's products has been good!",8/21/15,POSITIVE
1205,US,14578920,R3S9VDRAQ7IH0V,B000JLNBW4,582305048,Koolatron Coke Personal Mini Fridge,Major Appliances,5,0,0,N,Y,Great Little Fridge!,Perfect for my office desk top! Works great and always have a cold one within reach!,8/21/15,POSITIVE
1206,US,21071048,R38RXTQWFZKXFW,B005NK21MM,929456634,EdgeStar 6 Place Setting Countertop Portable Dishwasher,Major Appliances,5,0,0,N,Y,Good countertop dishwaser,Very nice countertop dishwasher. Hooks up easily and washes the dishes wonderfully.... extremely clean!!,8/21/15,POSITIVE
1207,US,22779374,R11SMSTMVP6XDA,B00M07FOUC,272998898,PS1570070 - NEW CLOTHES DRYER COMPLETE DRUM SUPPORT ROLLER KIT ASSEMBLY WITH WASHERS AND SHAFT FOR MAYTAG WHIRLPOOL AND MORE,Major Appliances,5,0,0,N,Y,Excellent,Excellent,8/21/15,POSITIVE
1208,US,40676523,RCKUVCM5SZN7I,B00NNZ2SBS,565388947,Smart Health Digital Programmable LCD Air Fryer with Rapid Air Technology Oil Free,Major Appliances,5,1,1,N,Y,It is pretty large and I have to shelve it when not ...,Still working with it to get down the time lengths and the food setting. I didn't buy a cook book but I think I will invest in one for this particular machine. It is pretty large and I have to shelve it when not using it. It is too big to keep on the counter. I would recommend this to anyone.,8/21/15,POSITIVE
1209,US,48448376,R1XAMWFEUCTXOZ,B00OYBRCUW,800010470,Vinyl Quilted Washing Machine Dryer Cover Zippered Zipper Top Dust Colors New !,Major Appliances,1,0,0,N,Y,The description says two but I only got one. ...,The description says two but I only got one.  I even reported it to the supplier who didn't even respond.  Don't buy! Not worth it!,8/21/15,NEGATIVE
1210,US,11116143,R2UTS49V3Y8VX4,B00LMVFL6E,89293680,"Samsung NX58H9500WS Slide-In Stainless Steel Gas Range with 5 Sealed Burners, 30-Inch",Major Appliances,5,0,0,N,Y,Five Stars,"Easy to clean, simple input interface, and looks nice.",8/21/15,POSITIVE
1211,US,52219450,R323AQGTA2SILF,B00BN8NTW4,294517513,"Wine Enthusiast 268 68 20 01 20-Bottle Evolution Series Wine Cooler, Stainless Trim",Major Appliances,2,5,5,N,Y,Expected Higher Quality from Wine Enthusiast,"I think it is noisy.......and when the unit cools down, the sides get very warm.  Customer service is very nice......when I measured the temp on the sides of my 1st unit at 88 degrees, they felt something was wrong.  The replacement unit came this week, I plugged it in hoping for the best.  But the 2nd one is noisy, and the sides also warm up.  This might be nice in the dead of winter, but California is warm now, and A/C is going.<br />Guess it is good to know that the first unit is not a lemon, but one of a bunch.  I like the single unit compartment, I have the temp set for 60; the temp rises to 62 or 63, then the motor kicks in to cool.....that is when the sides heat up and the noise starts.  Wine is kept better than in my closet,<br />however thought this would be GREAT from the previous reviews.  Did no one notice the heat and noise???  I get about 3 emails a day trying to sell me wine as a byproduct of this purchase.",8/21/15,POSITIVE
1212,US,36825474,R2U6M472RV1UI5,B001AT2ALM,364403440,Koldfront Ultra Compact Portable Ice Maker - White,Major Appliances,4,1,1,N,Y,it's fine. And it's quiet - less noise than an ...,"A bit slower than I expected.  After 10 minutes you get six cubes.  But if you plan ahead a little bit, it's fine.  And it's quiet - less noise than an average diswasher.  At less than the price of a service call for my fridge ice-maker, I'm happy.",8/21/15,POSITIVE
1213,US,48114567,RPNUNJJZLD11P,B00GXH8QDW,114997886,LG H/E Ultra Large Capacity H/E Top Load Laundry Pair with WaveForce Technology WT5070CW DLEX5170W (ELECTRIC Dryer),Major Appliances,1,26,27,N,N,It is too soon to have trouble like this.,"I purchased this washer in December 2012.  It has already started to rust significantly around the bleach reservoir.  Even though it is still under warranty, LG says the rust is not covered.  It is too soon to have trouble like this.",8/21/15,NEGATIVE
1214,US,23110522,R11LRBT8HTYIGE,B00FFT4LDI,334795198,"Part # 279838 or 398064 or 3403585 Genuine Factory Oem Original Clothes Dryer Heater Heating Element for Whirlpool, Maytag, Kenmore, Roper, Estate, Sears and Admiral.",Major Appliances,5,0,0,N,Y,Perfect fit for the Whirlpool dryer LER5634LQ0,Fit exactly and produced great heat in the Whirlpool dryer LER5634LQ0.,8/21/15,POSITIVE
1215,US,46398870,R2OY6GALNQULT2,B00G1BKQZG,521209699,"Part # 279769 - Thermal Cut-off Kit Includes L350 Fuse and L250 Thermostat. It Can Be Used on Some Models of Whirlpool Dryers Including: Kenmore, Kitchenaid, Roper and Other Brands.",Major Appliances,5,0,1,N,Y,Five Stars,Fixed our dryer fine.,8/21/15,POSITIVE
1216,US,34609805,RI3D9MRZDF8QO,B00O2N3JDG,960251524,Danby products,Major Appliances,5,0,0,N,Y,A great value for your boat,This fridge is a great deal and fits in my boat perfectly. It's very quiet.  Most of the marine refridgerators of this size are at least $600.,8/21/15,POSITIVE
1217,US,42540714,R2H9MWMCNOL3AI,B00F660POO,602789373,"GE GDF540HMFES 24"" Slate Full Console Dishwasher - Energy Star",Major Appliances,5,0,0,N,N,LOVE THIS DISHWASHER!,We couldn't be more pleased with this dishwasher! Dishes are CLEAN! The unit is whisper quiet! Love the features.,8/21/15,POSITIVE
1218,US,31369332,R3NCXDFY9S9UGK,B00H3ZH7CO,457548120,"Zappbo¬Æ - MORE FOR LESS 4 X 2.5"" Huge Perfect Ice Balls Value for Money Best Silicone Ice Sphere Maker and Ice Ball Mold for Cocktail,Bourbon,Scotch,Punch,Block,Bottle,Bullets,Candle,Diamond,Bowl,Fred,Guitar,Gun,Luge,Plane,Plastic,Rectangle,Ring,Shot,Skull,Square,Trek,Wars,Swan,Titanic,Cooler,Woman,Stones,Rocks,Chiller,Sculpture,Stick,Coaster,Stainless,Steel,Soapstone,Beer,Muddler",Major Appliances,4,0,0,N,Y,Good product,Does a great jod One u get the rite amount of water and wait in top of it to hold it together while it freezes. .rubber bands work great,8/21/15,POSITIVE
1219,US,36782812,RURQE42UNVM01,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,1,1,N,Y,Great inexpensive alternative,"Standard charcoal filter for GE fridge. Works great, saves money. I'm all about saving money, and replacing the old filter made the water flow much faster, so it was probably past due!",8/21/15,POSITIVE
1220,US,39240728,R22SH4PBQTZB54,B00E5I9UG8,335237039,Oster Microwave Glass Turntable Plate / Tray 9 5/8,Major Appliances,5,0,0,N,Y,great replacement,Exactly as pictured great friendly service...high quality replacement!!,8/21/15,POSITIVE
1221,US,10696534,R1O7UR8Q1B7IBY,B000LDDEJK,30875138,Aqua Pure AP117 Cuno Replacement Cartridge For Drinking Water system filters. Sold in Pairs.,Major Appliances,5,0,0,N,Y,Five Stars,price was great and shipping was great,8/21/15,POSITIVE
1222,US,2025887,RTY9KSDBPC1XD,B00O2MB7BS,960251524,Danby products,Major Appliances,5,0,0,N,Y,Five Stars,"I'm very happy with it, it works flawlessly",8/21/15,POSITIVE
1223,US,498070,R28UYKNFS4O36T,B00DQCK0EU,364350586,"OEM Factory Original FSP Whirlpool Dryer Kit Part # 4392065, with Belt 341241, Idler 691366, Rollers 349241t",Major Appliances,5,0,0,N,Y,Was easy to install just took a little time,"Was easy to install just took a little time, all parts fit perfectly  Saved me tons of money and fixed my dryer.  Fast shipping too!",8/21/15,POSITIVE
1224,US,11787020,RXCT6P90UCX4U,B00IIXQUUA,703015547,Refrigerator Door Lock Kit - NO PADLOCK,Major Appliances,3,6,7,N,Y,I would have given 5 stars if the lock actually ...,I would have given 5 stars if the lock actually stayed on.  I followed the directions and 2 weeks later the lock fell off.,8/21/15,NEGATIVE
1225,US,48717884,R6T54GSKUN3FA,B00HT39MKU,944195396,"2 Pack Tier1 UKF7003 Maytag, EDR7D1, UKF7003AXX, UKF7002AXX, UKF7002, UKF7001, UKF7001AXX, UKF6001, UKF5001, UKF6001AXX, UKF5001AXX Replacement Refrigerator Water Filter",Major Appliances,5,0,0,N,Y,Much better than the stock model,"There is a noticeable difference in tooth taste and clarity after installation. This works wonders, and is several leaps ahead from the Brita that sits in the counter.",8/21/15,POSITIVE
1226,US,47979056,R1FDXXU9063E4M,B002CIZ1CU,962949122,Whirlpool Part Number W10187840: HNDLE-DOOR,Major Appliances,5,0,0,N,Y,Lasted better than the original,"My original plastic handle broke after 8-9 months and had to find a replacement.  Luckily I was able to find this online, but pricey for just a handle.  Nevertheless, it has held up for almost two years now.",8/21/15,MIXED
